,YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER,METRIC,TARGET
338,201706,2017-06-02,12468,40,24096,7,36,28,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
339,201706,2017-06-02,12468,40,24096,7,36,28,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
340,201706,2017-06-04,12468,39,24214,6,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
341,201706,2017-06-04,12468,39,24214,6,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
342,201706,2017-06-04,12468,39,24214,6,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
343,201706,2017-06-04,12468,39,24214,6,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
344,201706,2017-06-04,12468,39,24214,6,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
345,201706,2017-06-05,12468,34,25605,4,32,25,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
346,201706,2017-06-05,12468,34,25605,4,32,25,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
347,201706,2017-06-05,12468,34,25605,4,32,25,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
348,201706,2017-06-05,12468,34,25605,4,32,25,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
349,201706,2017-06-05,12468,34,25605,4,32,25,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
350,201706,2017-06-06,12468,32,25329,5,32,27,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
351,201706,2017-06-06,12468,32,25329,5,32,27,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
352,201706,2017-06-06,12468,32,25329,5,32,27,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
353,201706,2017-06-06,12468,32,25329,5,32,27,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
354,201706,2017-06-06,12468,32,25329,5,32,27,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
355,201706,2017-06-08,12468,40,24546,5,39,31,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
356,201706,2017-06-08,12468,40,24546,5,39,31,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
357,201706,2017-06-08,12468,40,24546,5,39,31,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
358,201706,2017-06-08,12468,40,24546,5,39,31,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
359,201706,2017-06-08,12468,40,24546,5,39,31,24,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
360,201706,2017-06-09,12468,32,25796,4,29,25,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
361,201706,2017-06-09,12468,32,25796,4,29,25,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
362,201706,2017-06-09,12468,32,25796,4,29,25,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
363,201706,2017-06-09,12468,32,25796,4,29,25,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
364,201706,2017-06-09,12468,32,25796,4,29,25,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
365,201706,2017-06-11,12468,36,24940,5,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
366,201706,2017-06-11,12468,36,24940,5,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
367,201706,2017-06-11,12468,36,24940,5,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
368,201706,2017-06-11,12468,36,24940,5,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
369,201706,2017-06-11,12468,36,24940,5,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
370,201706,2017-06-12,12468,35,25789,6,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
371,201706,2017-06-12,12468,35,25789,6,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
372,201706,2017-06-12,12468,35,25789,6,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
373,201706,2017-06-12,12468,35,25789,6,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
374,201706,2017-06-12,12468,35,25789,6,32,26,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
375,201706,2017-06-13,12468,35,24285,5,33,25,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
376,201706,2017-06-13,12468,35,24285,5,33,25,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
377,201706,2017-06-13,12468,35,24285,5,33,25,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
378,201706,2017-06-13,12468,35,24285,5,33,25,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
379,201706,2017-06-13,12468,35,24285,5,33,25,22,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
380,201706,2017-06-15,12468,37,24532,7,34,24,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
381,201706,2017-06-15,12468,37,24532,7,34,24,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
382,201706,2017-06-15,12468,37,24532,7,34,24,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
383,201706,2017-06-15,12468,37,24532,7,34,24,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
384,201706,2017-06-15,12468,37,24532,7,34,24,21,3,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
385,201706,2017-06-16,12468,39,24109,7,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
386,201706,2017-06-16,12468,39,24109,7,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
387,201706,2017-06-16,12468,39,24109,7,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
388,201706,2017-06-16,12468,39,24109,7,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
389,201706,2017-06-16,12468,39,24109,7,35,25,20,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
390,201706,2017-06-20,12468,36,25417,6,33,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
391,201706,2017-06-20,12468,36,25417,6,33,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
392,201706,2017-06-20,12468,36,25417,6,33,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
393,201706,2017-06-20,12468,36,25417,6,33,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
394,201706,2017-06-20,12468,36,25417,6,33,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
395,201706,2017-06-22,12468,37,24498,6,36,31,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
396,201706,2017-06-22,12468,37,24498,6,36,31,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
397,201706,2017-06-22,12468,37,24498,6,36,31,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
398,201706,2017-06-22,12468,37,24498,6,36,31,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
399,201706,2017-06-22,12468,37,24498,6,36,31,23,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
400,201706,2017-06-23,12468,37,25440,5,36,30,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
401,201706,2017-06-23,12468,37,25440,5,36,30,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
402,201706,2017-06-23,12468,37,25440,5,36,30,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
403,201706,2017-06-23,12468,37,25440,5,36,30,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
404,201706,2017-06-23,12468,37,25440,5,36,30,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
405,201706,2017-06-25,12468,35,25330,4,34,24,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
406,201706,2017-06-25,12468,35,25330,4,34,24,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
407,201706,2017-06-25,12468,35,25330,4,34,24,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
408,201706,2017-06-25,12468,35,25330,4,34,24,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
409,201706,2017-06-25,12468,35,25330,4,34,24,18,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
410,201706,2017-06-26,12468,34,25724,4,32,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
411,201706,2017-06-26,12468,34,25724,4,32,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
412,201706,2017-06-26,12468,34,25724,4,32,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
413,201706,2017-06-26,12468,34,25724,4,32,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
414,201706,2017-06-26,12468,34,25724,4,32,26,21,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
415,201706,2017-06-27,12468,36,24551,4,33,26,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
416,201706,2017-06-27,12468,36,24551,4,33,26,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
417,201706,2017-06-27,12468,36,24551,4,33,26,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
418,201706,2017-06-27,12468,36,24551,4,33,26,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
419,201706,2017-06-27,12468,36,24551,4,33,26,21,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
420,201706,2017-06-29,12468,38,25254,4,34,31,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
421,201706,2017-06-29,12468,38,25254,4,34,31,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
422,201706,2017-06-29,12468,38,25254,4,34,31,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
423,201706,2017-06-29,12468,38,25254,4,34,31,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
424,201706,2017-06-29,12468,38,25254,4,34,31,27,2,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
425,201706,2017-06-30,12468,40,24556,7,37,27,23,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
426,201706,2017-06-30,12468,40,24556,7,37,27,23,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
427,201706,2017-06-30,12468,40,24556,7,37,27,23,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
428,201706,2017-06-30,12468,40,24556,7,37,27,23,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
429,201706,2017-06-30,12468,40,24556,7,37,27,23,1,2017-05-01,2020-12-31,201700124,"Davenport, Davina",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
430,201706,2017-06-01,12469,34,24371,4,32,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
431,201706,2017-06-01,12469,34,24371,4,32,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
432,201706,2017-06-01,12469,34,24371,4,32,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
433,201706,2017-06-01,12469,34,24371,4,32,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
434,201706,2017-06-01,12469,34,24371,4,32,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
435,201706,2017-06-02,12469,32,25167,4,30,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
436,201706,2017-06-02,12469,32,25167,4,30,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
437,201706,2017-06-02,12469,32,25167,4,30,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
438,201706,2017-06-02,12469,32,25167,4,30,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
439,201706,2017-06-02,12469,32,25167,4,30,25,22,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
440,201706,2017-06-04,12469,36,24205,7,34,27,23,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
441,201706,2017-06-04,12469,36,24205,7,34,27,23,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
442,201706,2017-06-04,12469,36,24205,7,34,27,23,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
443,201706,2017-06-04,12469,36,24205,7,34,27,23,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
444,201706,2017-06-04,12469,36,24205,7,34,27,23,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
445,201706,2017-06-05,12469,32,25030,4,30,21,17,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
446,201706,2017-06-05,12469,32,25030,4,30,21,17,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
447,201706,2017-06-05,12469,32,25030,4,30,21,17,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
448,201706,2017-06-05,12469,32,25030,4,30,21,17,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
449,201706,2017-06-05,12469,32,25030,4,30,21,17,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
450,201706,2017-06-06,12469,36,25573,4,33,27,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
451,201706,2017-06-06,12469,36,25573,4,33,27,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
452,201706,2017-06-06,12469,36,25573,4,33,27,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
453,201706,2017-06-06,12469,36,25573,4,33,27,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
454,201706,2017-06-06,12469,36,25573,4,33,27,19,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
455,201706,2017-06-08,12469,38,24312,7,38,29,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
456,201706,2017-06-08,12469,38,24312,7,38,29,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
457,201706,2017-06-08,12469,38,24312,7,38,29,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
458,201706,2017-06-08,12469,38,24312,7,38,29,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
459,201706,2017-06-08,12469,38,24312,7,38,29,21,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
460,201706,2017-06-09,12469,37,25009,6,33,28,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
461,201706,2017-06-09,12469,37,25009,6,33,28,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
462,201706,2017-06-09,12469,37,25009,6,33,28,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
463,201706,2017-06-09,12469,37,25009,6,33,28,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
464,201706,2017-06-09,12469,37,25009,6,33,28,20,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
465,201706,2017-06-11,12469,36,25677,4,34,24,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
466,201706,2017-06-11,12469,36,25677,4,34,24,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
467,201706,2017-06-11,12469,36,25677,4,34,24,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
468,201706,2017-06-11,12469,36,25677,4,34,24,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
469,201706,2017-06-11,12469,36,25677,4,34,24,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
470,201706,2017-06-12,12469,36,24254,5,33,28,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
471,201706,2017-06-12,12469,36,24254,5,33,28,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
472,201706,2017-06-12,12469,36,24254,5,33,28,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
473,201706,2017-06-12,12469,36,24254,5,33,28,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
474,201706,2017-06-12,12469,36,24254,5,33,28,20,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
475,201706,2017-06-13,12469,36,24365,7,34,31,24,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
476,201706,2017-06-13,12469,36,24365,7,34,31,24,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
477,201706,2017-06-13,12469,36,24365,7,34,31,24,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
478,201706,2017-06-13,12469,36,24365,7,34,31,24,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
479,201706,2017-06-13,12469,36,24365,7,34,31,24,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
480,201706,2017-06-15,12469,38,25483,6,35,25,18,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
481,201706,2017-06-15,12469,38,25483,6,35,25,18,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,CALL_REGEN,0.167
482,201706,2017-06-15,12469,38,25483,6,35,25,18,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,TRANSFERS,0.082
483,201706,2017-06-15,12469,38,25483,6,35,25,18,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,APPLIED_PER_CALL,0.505
484,201706,2017-06-15,12469,38,25483,6,35,25,18,2,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,BREAKAGE,0.201
485,201706,2017-06-16,12469,38,25170,4,34,28,25,3,2017-05-01,2020-12-31,201700125,"Edgerton, Ethan",201700011,"Winnerson, Aceona",Williamburg,AHT,780.0
